MinTemp,MaxTemp,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Rainfall,RISK_MM,RainToday,RainTomorrow
5.8,18.1,48,24,28,53,34,1014.3,1015.6,6,2,9.9,17.2,25.6,0,1,0
5.8,18.1,48,24,28,53,34,1014.3,1015.6,6,2,9.9,17.2,25.6,0,1,0
18.2,20.2,33,9,19,94,95,1011.8,1009,8,7,18.8,18.6,19.6,22.2,1,1
18.2,20.2,33,9,19,94,95,1011.8,1009,8,7,18.8,18.6,19.6,22.2,1,1
10.9,23,56,28,31,60,25,1017.6,1016.6,1,1,17.6,22.2,4.6,0,1,0
10.9,23,56,28,31,60,25,1017.6,1016.6,1,1,17.6,22.2,4.6,0,1,0
18.4,32.8,39,22,13,64,40,1014.2,1011,3,4,23,30.6,13.6,0,1,0
18.4,32.8,39,22,13,64,40,1014.2,1011,3,4,23,30.6,13.6,0,1,0
25.2,42.7,50,17,11,35,14,1016.6,1013.7,1,1,31.6,41.4,1.8,0,1,0
25.2,42.7,50,17,11,35,14,1016.6,1013.7,1,1,31.6,41.4,1.8,0,1,0
19.6,31.5,54,13,28,68,27,1004.6,1003.6,3,2,23.3,30.9,10.2,0,1,0
19.6,31.5,54,13,28,68,27,1004.6,1003.6,3,2,23.3,30.9,10.2,0,1,0
15.1,24.4,28,0,11,65,47,1014.3,1012.8,7,7,16.9,22.3,24.2,0,1,0
15.1,24.4,28,0,11,65,47,1014.3,1012.8,7,7,16.9,22.3,24.2,0,1,0
21,23.8,39,15,28,76,91,1014.3,1016.2,7,8,22.2,15.6,3,7.6,1,1
21,23.8,39,15,28,76,91,1014.3,1016.2,7,8,22.2,15.6,3,7.6,1,1
7.9,20.7,35,2,22,74,34,1020.6,1017.6,0,1,10.3,20.5,7.6,0,1,0
11.4,18.9,33,11,17,78,58,1010.5,1009.6,7,7,13.7,17,5,0,1,0
11.4,18.9,33,11,17,78,58,1010.5,1009.6,7,7,13.7,17,5,0,1,0
11.8,21.8,20,7,11,86,54,1024.5,1021.2,1,6,15.3,21.4,2.2,0,1,0
11.8,21.8,20,7,11,86,54,1024.5,1021.2,1,6,15.3,21.4,2.2,0,1,0
12.9,14.9,44,15,22,88,92,1016.6,1013.5,8,8,14.2,13.3,13.8,13.8,1,1
12.9,14.9,44,15,22,88,92,1016.6,1013.5,8,8,14.2,13.3,13.8,13.8,1,1
7.6,13.7,35,11,13,89,71,1012.9,1010.9,8,7,10.3,12.2,12.2,0.8,1,0
7.6,13.7,35,11,13,89,71,1012.9,1010.9,8,7,10.3,12.2,12.2,0.8,1,0
4.3,13,31,11,20,96,67,1016.4,1014.8,7,7,7.3,12.6,1.4,0,1,0
4.3,13,31,11,20,96,67,1016.4,1014.8,7,7,7.3,12.6,1.4,0,1,0
7.4,17,28,6,13,92,44,1017.4,1015.2,4,6,10.5,16.1,1.2,0,1,0
7.4,17,28,6,13,92,44,1017.4,1015.2,4,6,10.5,16.1,1.2,0,1,0
7.3,18.4,30,13,13,64,42,1015.8,1016.3,5,2,12.3,18,1.4,0,1,0
7.3,18.4,30,13,13,64,42,1015.8,1016.3,5,2,12.3,18,1.4,0,1,0
12.4,17.4,26,9,17,94,76,1027,1022.7,7,7,13.3,17.2,8.8,24.4,1,1
12.4,17.4,26,9,17,94,76,1027,1022.7,7,7,13.3,17.2,8.8,24.4,1,1
12.3,16.4,50,11,31,94,43,1011.4,1014.7,6,1,13.4,16.1,42,0,1,0
12.3,16.4,50,11,31,94,43,1011.4,1014.7,6,1,13.4,16.1,42,0,1,0
7.8,14,35,17,11,92,90,1011.1,1008.2,7,8,11.3,13.8,7.6,10.2,1,1
7.8,14,35,17,11,92,90,1011.1,1008.2,7,8,11.3,13.8,7.6,10.2,1,1
9.3,14,26,15,17,89,76,1008.5,1008.6,8,7,9.8,13.1,2.6,0,1,0
9.3,14,26,15,17,89,76,1008.5,1008.6,8,7,9.8,13.1,2.6,0,1,0
3.8,13.9,17,6,9,99,60,1025.3,1023.8,8,1,4.4,13.8,1.6,0,1,0
3.8,13.9,17,6,9,99,60,1025.3,1023.8,8,1,4.4,13.8,1.6,0,1,0
4.1,17.6,41,19,20,65,37,1021.6,1019.7,4,1,11.8,17.1,8.2,0,1,0
4.1,17.6,41,19,20,65,37,1021.6,1019.7,4,1,11.8,17.1,8.2,0,1,0
3.2,15,20,13,7,82,71,1031.3,1028.2,7,6,8,14.1,1.4,0,1,0
3.2,15,20,13,7,82,71,1031.3,1028.2,7,6,8,14.1,1.4,0,1,0
10.5,13.3,31,7,19,89,86,1026.8,1023,8,7,10.8,12.7,2.2,6.4,1,1
10.5,13.3,31,7,19,89,86,1026.8,1023,8,7,10.8,12.7,2.2,6.4,1,1
12.2,16,19,7,11,96,80,1024.2,1022.2,7,7,12.8,15.8,2.2,4.2,1,1
12.2,16,19,7,11,96,80,1024.2,1022.2,7,7,12.8,15.8,2.2,4.2,1,1
13.2,19.1,59,13,22,75,71,1020,1015.7,6,7,14.7,18,0,11.4,0,1
13.2,19.1,59,13,22,75,71,1020,1015.7,6,7,14.7,18,0,11.4,0,1
8.5,12.6,63,15,41,89,72,1008.1,1006.4,7,7,9.7,8.4,1.2,1.8,1,1
8.5,12.6,63,15,41,89,72,1008.1,1006.4,7,7,9.7,8.4,1.2,1.8,1,1
3.4,10.2,30,13,15,80,57,1017.2,1015.7,2,5,5.1,8.8,1.8,0,1,0
8.3,15,46,13,13,85,81,1023,1019.3,7,7,10.9,14.2,1.6,1.4,1,1
8.3,15,46,13,13,85,81,1023,1019.3,7,7,10.9,14.2,1.6,1.4,1,1
5.9,12.1,39,7,9,90,76,1014.3,1011.2,8,6,8.3,11.1,7.6,5.6,1,1
5.9,12.1,39,7,9,90,76,1014.3,1011.2,8,6,8.3,11.1,7.6,5.6,1,1
5.3,14.2,54,20,15,84,56,1013.5,1014.6,5,2,8.1,13.8,5.6,0,1,0
4.5,15,70,9,50,96,47,1005.9,1006.9,7,3,10.7,13.5,4.8,0.6,1,0
4.5,15,70,9,50,96,47,1005.9,1006.9,7,3,10.7,13.5,4.8,0.6,1,0
1.6,13.9,26,11,17,81,55,1022.7,1021.8,1,3,6.4,13.2,6,0,1,0
1.6,13.9,26,11,17,81,55,1022.7,1021.8,1,3,6.4,13.2,6,0,1,0
6.8,14.4,35,15,17,72,56,1011.1,1011.9,2,1,11.4,14.1,3,0,1,0
6.8,14.4,35,15,17,72,56,1011.1,1011.9,2,1,11.4,14.1,3,0,1,0
6.7,10.7,56,22,26,80,67,1013.6,1011.8,6,4,8.4,9.3,3.6,4.2,1,1
6.7,10.7,56,22,26,80,67,1013.6,1011.8,6,4,8.4,9.3,3.6,4.2,1,1
3.2,11.4,30,6,11,88,65,1018.8,1015.9,7,7,6.2,10.1,0,2.8,0,1
3.2,11.4,30,6,11,88,65,1018.8,1015.9,7,7,6.2,10.1,0,2.8,0,1
7.3,12.2,48,24,22,91,85,1012.9,1013.3,8,7,9.8,11.8,4.6,0.4,1,0
7.3,12.2,48,24,22,91,85,1012.9,1013.3,8,7,9.8,11.8,4.6,0.4,1,0
6.4,19,43,9,13,65,52,1014.4,1012.8,5,5,13,18.6,6,0,1,0
6.4,19,43,9,13,65,52,1014.4,1012.8,5,5,13,18.6,6,0,1,0
11,18.2,50,11,31,92,67,1001.8,999.4,8,7,13.3,17.6,23.8,1.8,1,1
11,18.2,50,11,31,92,67,1001.8,999.4,8,7,13.3,17.6,23.8,1.8,1,1
10.4,19.8,52,17,17,85,56,1004,1000.1,8,7,13.8,18.8,1.8,0,1,0
0.2,20.6,61,9,31,70,31,1015.3,1008.5,1,7,11.5,18.7,3,5.2,1,1
0.2,20.6,61,9,31,70,31,1015.3,1008.5,1,7,11.5,18.7,3,5.2,1,1
6.9,16.4,50,37,31,68,41,1016.1,1017.4,2,2,10.7,15.1,5.2,0,1,0
14.1,17.7,43,22,22,73,59,1009.3,1011,7,7,15.5,17.3,1.6,0,1,0
14.1,17.7,43,22,22,73,59,1009.3,1011,7,7,15.5,17.3,1.6,0,1,0
10.8,27,35,15,19,72,25,1017.4,1011.6,6,5,15.6,25.4,2.6,0,1,0
10.8,27,35,15,19,72,25,1017.4,1011.6,6,5,15.6,25.4,2.6,0,1,0
8.2,19.5,59,17,37,90,45,1020,1016.6,8,4,10.4,17.9,4,1.2,1,1
8.2,19.5,59,17,37,90,45,1020,1016.6,8,4,10.4,17.9,4,1.2,1,1
10.1,23.5,57,7,22,76,31,1013.7,1010,7,5,14.1,22.5,1.2,0.4,1,0
11.9,17.6,72,24,46,78,36,1000,1001.4,7,6,12.3,16.4,12.6,4.2,1,1
11.9,17.6,72,24,46,78,36,1000,1001.4,7,6,12.3,16.4,12.6,4.2,1,1
5.9,19.9,43,26,26,59,25,1014.9,1015.6,1,3,11.6,18.3,4.2,0,1,0
13.3,28.4,28,6,11,75,25,1017.1,1014.6,7,4,17.2,27.5,4.6,0,1,0
13.3,28.4,28,6,11,75,25,1017.1,1014.6,7,4,17.2,27.5,4.6,0,1,0
13.8,28.3,48,11,20,64,21,1013,1012.9,1,1,17.7,26.8,18.2,0,1,0
13.8,28.3,48,11,20,64,21,1013,1012.9,1,1,17.7,26.8,18.2,0,1,0
19.3,23.5,46,20,15,95,93,998.6,994.7,8,8,19.9,21.7,16.2,12.8,1,1
19.3,23.5,46,20,15,95,93,998.6,994.7,8,8,19.9,21.7,16.2,12.8,1,1
19.8,30.5,52,15,30,86,38,1001.4,1000.7,7,2,21.8,29,12.8,0,1,0
16.2,25.1,35,9,15,88,56,1019.8,1017.9,7,7,18.6,24.1,6.4,0,1,0
16.8,32.4,39,17,19,70,32,1017.1,1014.6,3,5,21.5,30.7,1.4,0,1,0
16.8,32.4,39,17,19,70,32,1017.1,1014.6,3,5,21.5,30.7,1.4,0,1,0
14.1,31,44,26,15,62,34,1021,1017.3,1,3,21.4,29.5,2,0,1,0
14.1,31,44,26,15,62,34,1021,1017.3,1,3,21.4,29.5,2,0,1,0
18.8,29.2,43,4,9,88,51,1017.5,1015.6,7,6,20,26.7,9,0,1,0
18.8,29.2,43,4,9,88,51,1017.5,1015.6,7,6,20,26.7,9,0,1,0
13.2,20.9,48,28,26,62,35,1007.9,1008.1,7,7,15.2,18.7,1.4,0,1,0
13.2,20.9,48,28,26,62,35,1007.9,1008.1,7,7,15.2,18.7,1.4,0,1,0
15.1,26.4,39,11,19,84,38,1017.2,1015.9,2,2,18.7,24.9,6.2,0,1,0
15.1,26.4,39,11,19,84,38,1017.2,1015.9,2,2,18.7,24.9,6.2,0,1,0
13.8,27.7,46,13,22,75,41,1020,1018.3,1,5,17.7,25.6,3.8,0,1,0
13.8,27.7,46,13,22,75,41,1020,1018.3,1,5,17.7,25.6,3.8,0,1,0
16,20.4,22,9,17,72,91,1022.4,1020.3,7,7,18.6,19.9,0,30.2,0,1
17.2,25.3,30,13,15,95,67,1018.7,1015.9,8,7,17.7,23.8,30.2,0.2,1,0
17.2,18.2,28,17,13,88,94,1017.6,1016.5,8,8,17.7,17.2,13.8,9.8,1,1
17.2,18.2,28,17,13,88,94,1017.6,1016.5,8,8,17.7,17.2,13.8,9.8,1,1
14.4,24.4,26,11,7,71,47,1022.2,1020.3,1,3,18.2,23.9,3.6,0,1,0
14.4,24.4,26,11,7,71,47,1022.2,1020.3,1,3,18.2,23.9,3.6,0,1,0
16.4,19.2,24,13,11,95,95,1015.3,1010.9,8,8,16.5,17.6,7.6,20,1,1
16.4,19.2,24,13,11,95,95,1015.3,1010.9,8,8,16.5,17.6,7.6,20,1,1
11.4,24,26,15,15,61,46,1014.2,1013.7,1,4,17.9,22.9,2.6,0,1,0
11.4,24,26,15,15,61,46,1014.2,1013.7,1,4,17.9,22.9,2.6,0,1,0
11.8,22.2,44,19,17,76,58,1017.8,1013.7,7,7,14.2,21.3,1.8,0.4,1,0
11.8,22.2,44,19,17,76,58,1017.8,1013.7,7,7,14.2,21.3,1.8,0.4,1,0
10.1,16.7,33,11,17,84,50,1015.8,1015.4,6,1,12.8,16.2,3,0,1,0
10.1,16.7,33,11,17,84,50,1015.8,1015.4,6,1,12.8,16.2,3,0,1,0
7.1,10.8,37,20,17,94,87,998.5,999,8,7,7.2,8.9,6.2,1.2,1,1
7.1,10.8,37,20,17,94,87,998.5,999,8,7,7.2,8.9,6.2,1.2,1,1
6.9,12.2,43,28,24,76,58,1007.6,1009.8,5,7,8.8,11.5,1.2,0,1,0
12.1,18.6,30,13,17,82,56,1024.8,1024.3,4,3,14.1,18.2,4.4,0,1,0
12.1,18.6,30,13,17,82,56,1024.8,1024.3,4,3,14.1,18.2,4.4,0,1,0
8,13.7,28,2,13,87,81,1015.1,1016.8,7,7,11.9,13.2,24.8,0,1,0
8,13.7,28,2,13,87,81,1015.1,1016.8,7,7,11.9,13.2,24.8,0,1,0
11.9,15,35,24,15,93,77,1017.6,1017.3,7,7,12.2,13.6,27.2,5,1,1
11.9,15,35,24,15,93,77,1017.6,1017.3,7,7,12.2,13.6,27.2,5,1,1
10.3,12.7,31,13,17,92,80,1020.5,1019.9,8,7,10.6,12.5,9.2,0,1,0
10.3,12.7,31,13,17,92,80,1020.5,1019.9,8,7,10.6,12.5,9.2,0,1,0
7.1,12.6,20,9,9,99,95,1013.3,1011.9,8,7,10.4,11.5,5.2,13.6,1,1
7.1,12.6,20,9,9,99,95,1013.3,1011.9,8,7,10.4,11.5,5.2,13.6,1,1
8.3,15.1,35,15,28,93,59,1015.2,1015.3,6,1,8.8,14.7,13.6,0,1,0
5.5,11.6,30,17,17,88,80,1028.1,1028.5,8,7,9,11,4.4,0.2,1,0
5.5,11.6,30,17,17,88,80,1028.1,1028.5,8,7,9,11,4.4,0.2,1,0
1.2,15.8,17,0,2,94,60,1024.3,1020.4,1,4,5.2,14.9,1.2,0,1,0
1.2,15.8,17,0,2,94,60,1024.3,1020.4,1,4,5.2,14.9,1.2,0,1,0
5.3,11.4,70,31,39,81,95,1007.6,1004.8,8,8,6.3,9.3,4.2,8,1,1
5.3,11.4,70,31,39,81,95,1007.6,1004.8,8,8,6.3,9.3,4.2,8,1,1
6.2,12.8,56,26,31,88,67,1016.4,1017.3,8,6,9.1,11.9,8,0.2,1,0
5.6,8.9,43,24,28,97,89,1007.1,1008,8,7,6.2,8.7,3.8,4.2,1,1
5.6,8.9,43,24,28,97,89,1007.1,1008,8,7,6.2,8.7,3.8,4.2,1,1
5.2,10.4,28,17,13,96,85,1027.4,1028.3,8,7,7.4,8.8,3.2,0.2,1,0
5.2,10.4,28,17,13,96,85,1027.4,1028.3,8,7,7.4,8.8,3.2,0.2,1,0
6.2,8.8,31,15,20,95,84,1016.9,1015.6,8,8,6.3,8.6,2,0.2,1,0
6.2,8.8,31,15,20,95,84,1016.9,1015.6,8,8,6.3,8.6,2,0.2,1,0
9.3,14.8,30,7,19,96,64,1014.5,1013.8,8,4,10.1,13.9,9.8,1.8,1,1
9.3,14.8,30,7,19,96,64,1014.5,1013.8,8,4,10.1,13.9,9.8,1.8,1,1
3.2,11.8,54,26,33,87,53,1018.1,1019,8,3,4.3,11.1,3.8,0,1,0
3.2,11.8,54,26,33,87,53,1018.1,1019,8,3,4.3,11.1,3.8,0,1,0
1.5,11,33,11,15,82,36,1028.3,1029,2,1,4,10.6,1.6,0,1,0
1.5,11,33,11,15,82,36,1028.3,1029,2,1,4,10.6,1.6,0,1,0
8.1,14.9,39,22,17,87,64,1012.2,1009,8,7,9.4,14.3,3.8,4,1,1
8.1,14.9,39,22,17,87,64,1012.2,1009,8,7,9.4,14.3,3.8,4,1,1
7.9,18.3,35,17,22,61,64,1012.2,1012.1,7,7,14.4,16,4,0,1,0
7.1,15.9,61,20,31,83,49,1014,1012.9,6,2,9.6,14.9,1.4,0.8,1,0
7.1,15.9,61,20,31,83,49,1014,1012.9,6,2,9.6,14.9,1.4,0.8,1,0
9.6,16.5,41,19,20,79,60,1012.9,1013.7,3,7,11.6,15.2,14.4,0,1,0
9.6,16.5,41,19,20,79,60,1012.9,1013.7,3,7,11.6,15.2,14.4,0,1,0
13.7,20.1,41,17,31,88,52,1012.2,1012.4,8,5,15.1,19.3,19.4,0.4,1,0
13.7,20.1,41,17,31,88,52,1012.2,1012.4,8,5,15.1,19.3,19.4,0.4,1,0
11.8,20.5,54,24,31,77,37,1012.4,1012.4,2,5,13.9,19.4,5.6,0,1,0
11.8,20.5,54,24,31,77,37,1012.4,1012.4,2,5,13.9,19.4,5.6,0,1,0
14.1,20.2,50,13,30,81,46,1007,1006.6,7,6,18.2,18.3,8.2,3,1,1
14.1,20.2,50,13,30,81,46,1007,1006.6,7,6,18.2,18.3,8.2,3,1,1
3.7,18.8,35,7,20,59,34,1018,1015.7,2,6,11.6,16.6,3.6,0,1,0
3.7,18.8,35,7,20,59,34,1018,1015.7,2,6,11.6,16.6,3.6,0,1,0
4.9,20.1,46,30,24,52,23,1020.7,1020.5,2,1,11,18.8,4.6,0,1,0
4.9,20.1,46,30,24,52,23,1020.7,1020.5,2,1,11,18.8,4.6,0,1,0
14.1,20.9,61,39,37,81,44,1005.2,1007.6,7,6,16.1,19.4,22.8,0,1,0
14.1,20.9,61,39,37,81,44,1005.2,1007.6,7,6,16.1,19.4,22.8,0,1,0
19.2,23.2,61,13,24,88,89,1012.6,1009.4,7,7,20.6,21.2,5.8,12.4,1,1
19.2,23.2,61,13,24,88,89,1012.6,1009.4,7,7,20.6,21.2,5.8,12.4,1,1
10.8,23.3,43,24,20,46,27,1018.1,1017.6,1,1,15.3,21.6,12.4,0,1,0
17.7,33.9,39,15,19,60,34,1009.1,1004.2,3,7,24,31.7,3.8,0.6,1,0
17.7,33.9,39,15,19,60,34,1009.1,1004.2,3,7,24,31.7,3.8,0.6,1,0
18.3,32,46,9,7,75,47,1011.3,1007.3,7,7,22.4,29.7,7.6,3.8,1,1
18.3,32,46,9,7,75,47,1011.3,1007.3,7,7,22.4,29.7,7.6,3.8,1,1
19.9,24.4,56,17,28,59,77,1005,1003.2,6,7,23.7,19.6,0,1.6,0,1
19.9,24.4,56,17,28,59,77,1005,1003.2,6,7,23.7,19.6,0,1.6,0,1
14.9,27.6,35,9,19,65,31,1005.1,1002.8,7,7,19.8,26,1.6,0,1,0
18,28.9,81,17,31,73,27,1008.2,1008.2,5,2,20.5,27.7,3.8,0.6,1,0
18,28.9,81,17,31,73,27,1008.2,1008.2,5,2,20.5,27.7,3.8,0.6,1,0
20.1,33.2,37,7,19,82,40,1011.4,1009.2,7,6,23.1,30.9,4.4,0,1,0
20.1,33.2,37,7,19,82,40,1011.4,1009.2,7,6,23.1,30.9,4.4,0,1,0
21,37.5,61,19,22,64,19,1008.1,1002.7,5,6,25.2,37.5,2.2,29.6,1,1
21,37.5,61,19,22,64,19,1008.1,1002.7,5,6,25.2,37.5,2.2,29.6,1,1
19.1,25.5,39,20,26,92,62,1012.1,1010.5,8,7,19.8,24.1,24.8,0.2,1,0
19.1,25.5,39,20,26,92,62,1012.1,1010.5,8,7,19.8,24.1,24.8,0.2,1,0
17.9,25.9,46,24,20,94,72,1001.3,1001.2,7,7,18,22.3,22.8,1.4,1,1
17.9,25.9,46,24,20,94,72,1001.3,1001.2,7,7,18,22.3,22.8,1.4,1,1
13.6,27.1,43,17,26,72,37,1006.5,1004.8,1,2,17.9,25.8,1.4,0,1,0
17.5,29.9,48,13,4,81,43,1009,1008,7,7,20.1,28.5,12,0,1,0
17.5,29.9,48,13,4,81,43,1009,1008,7,7,20.1,28.5,12,0,1,0
17,32.9,35,13,13,81,32,1016.1,1013.2,0,3,20.6,31,5.2,0,1,0
17,32.9,35,13,13,81,32,1016.1,1013.2,0,3,20.6,31,5.2,0,1,0
19.3,30,31,7,11,85,43,1017.4,1015.6,7,6,20.7,28.3,2,0,1,0
19.3,30,31,7,11,85,43,1017.4,1015.6,7,6,20.7,28.3,2,0,1,0
18.1,32.4,46,7,13,70,39,1013.9,1011.8,0,3,22.5,30.6,6.4,0,1,0
18.1,32.4,46,7,13,70,39,1013.9,1011.8,0,3,22.5,30.6,6.4,0,1,0
14.9,23.9,24,0,15,69,48,1012.6,1007.6,7,7,17.1,23,2.8,1.8,1,1
14.9,23.9,24,0,15,69,48,1012.6,1007.6,7,7,17.1,23,2.8,1.8,1,1
10.9,14.3,39,6,15,86,81,1008.1,1007.7,7,7,12.3,13.7,3.8,20,1,1
10.9,14.3,39,6,15,86,81,1008.1,1007.7,7,7,12.3,13.7,3.8,20,1,1
9.4,21,57,26,19,67,37,1016.6,1018.5,1,7,13.2,19.3,20,0,1,0
14.8,18.4,24,11,13,93,93,1024.2,1018.9,8,8,15,18.4,6.2,8.8,1,1
14.8,18.4,24,11,13,93,93,1024.2,1018.9,8,8,15,18.4,6.2,8.8,1,1
10.9,17.2,37,22,17,81,60,1021.2,1021.9,8,5,11.4,15.3,8,0,1,0
10.9,17.2,37,22,17,81,60,1021.2,1021.9,8,5,11.4,15.3,8,0,1,0
10.2,18.5,39,17,24,82,74,1007.3,1005.9,6,6,14.4,15.8,4.2,1.6,1,1
10.2,18.5,39,17,24,82,74,1007.3,1005.9,6,6,14.4,15.8,4.2,1.6,1,1
10.1,18.8,39,15,28,83,53,1013.6,1013.8,5,4,12,17.9,1.6,0,1,0
9.3,17.5,48,20,28,97,63,1013.8,1013.3,8,6,11,16.8,13,0.6,1,0
9.3,17.5,48,20,28,97,63,1013.8,1013.3,8,6,11,16.8,13,0.6,1,0
8.3,18.3,28,4,15,88,71,1015.4,1014.7,4,6,14.3,17.3,9.6,0,1,0
8.3,18.3,28,4,15,88,71,1015.4,1014.7,4,6,14.3,17.3,9.6,0,1,0
3.4,11.2,63,19,24,79,47,1021.1,1022.2,1,3,5.7,9.9,2,0,1,0
3.4,11.2,63,19,24,79,47,1021.1,1022.2,1,3,5.7,9.9,2,0,1,0
1.7,13.2,30,4,6,87,55,1021.6,1022.3,5,1,7.8,12.1,3.6,0.2,1,0
1.7,13.2,30,4,6,87,55,1021.6,1022.3,5,1,7.8,12.1,3.6,0.2,1,0
9.7,14.7,35,9,13,96,94,1020,1016.4,7,8,12.6,14.7,23.2,8,1,1
9.7,14.7,35,9,13,96,94,1020,1016.4,7,8,12.6,14.7,23.2,8,1,1
9.5,11.3,39,4,15,96,97,1015.8,1014.2,8,8,10.4,10.8,28,34,1,1
9.5,11.3,39,4,15,96,97,1015.8,1014.2,8,8,10.4,10.8,28,34,1,1
6.4,14.7,22,6,13,79,52,1020.5,1019.6,1,5,9.9,13.2,34,0,1,0
6.3,14.6,28,6,13,93,67,1020.8,1017.9,7,3,8.8,13.7,6.2,0,1,0
6.3,14.6,28,6,13,93,67,1020.8,1017.9,7,3,8.8,13.7,6.2,0,1,0
5.1,9.7,41,15,11,94,73,1006.1,1003.8,8,3,6,8.9,14,3.8,1,1
5.1,9.7,41,15,11,94,73,1006.1,1003.8,8,3,6,8.9,14,3.8,1,1
4,8.6,41,17,17,83,63,1015.7,1014.7,3,7,4.8,7.6,2.2,6.4,1,1
4,8.6,41,17,17,83,63,1015.7,1014.7,3,7,4.8,7.6,2.2,6.4,1,1
4.2,11.8,30,13,13,78,67,1018.7,1015.5,7,7,7.9,11.4,6.8,0,1,0
4.2,11.8,30,13,13,78,67,1018.7,1015.5,7,7,7.9,11.4,6.8,0,1,0
8,11.6,33,0,13,96,91,1025.4,1023.6,8,8,9.4,11,9,10.2,1,1
8,11.6,33,0,13,96,91,1025.4,1023.6,8,8,9.4,11,9,10.2,1,1
4.4,13.7,41,15,17,88,79,1018.9,1014.2,8,7,8.4,13.3,0,7,0,1
4.4,13.7,41,15,17,88,79,1018.9,1014.2,8,7,8.4,13.3,0,7,0,1
7,11.7,63,19,35,89,55,1017.6,1018.1,8,7,8.7,10.6,0.8,1.2,0,1
7,11.7,63,19,35,89,55,1017.6,1018.1,8,7,8.7,10.6,0.8,1.2,0,1
0.2,10.3,35,11,24,88,64,1029.6,1029.4,2,7,3.3,8.9,1.2,0,1,0
8.6,12.2,39,11,22,82,72,1013.2,1015,7,4,11.9,10.6,29.2,0.4,1,0
8.6,12.2,39,11,22,82,72,1013.2,1015,7,4,11.9,10.6,29.2,0.4,1,0
1.8,10.1,41,20,24,97,90,1015.8,1012.8,7,6,6,8.1,1.2,2,1,1
1.8,10.1,41,20,24,97,90,1015.8,1012.8,7,6,6,8.1,1.2,2,1,1
1.9,8.9,24,9,11,89,78,1020.1,1021.2,7,7,4.5,8.3,2,0,1,0
4.4,11.6,30,9,20,85,72,1019.7,1020.4,7,7,6.7,11,12.8,0,1,0
4.4,11.6,30,9,20,85,72,1019.7,1020.4,7,7,6.7,11,12.8,0,1,0
0.7,11.5,26,11,13,84,52,1022.5,1022.2,0,3,4.9,10.9,2.2,0,1,0
0.7,11.5,26,11,13,84,52,1022.5,1022.2,0,3,4.9,10.9,2.2,0,1,0
9.6,20.9,37,9,19,67,47,1018.5,1016.2,4,3,16.3,20.6,1.4,0,1,0
9.6,20.9,37,9,19,67,47,1018.5,1016.2,4,3,16.3,20.6,1.4,0,1,0
9.2,13.4,31,17,17,76,85,1019.2,1020.6,8,8,10.7,11.1,19,7.4,1,1
9.2,13.4,31,17,17,76,85,1019.2,1020.6,8,8,10.7,11.1,19,7.4,1,1
9.7,13.2,59,15,19,96,93,1020.7,1018.9,7,7,10.5,9,10.2,2.4,1,1
9.7,13.2,59,15,19,96,93,1020.7,1018.9,7,7,10.5,9,10.2,2.4,1,1
7.2,14.6,28,13,19,87,62,1023.2,1022,7,3,8.9,13.9,2.4,0,1,0
7.5,14.7,33,15,17,95,77,1008.1,1011.7,7,7,10.3,12.8,18,1.2,1,1
7.5,14.7,33,15,17,95,77,1008.1,1011.7,7,7,10.3,12.8,18,1.2,1,1
2,16.3,22,6,13,76,60,1023.3,1021.1,0,1,9.9,15.9,1.2,0.2,1,0
11.5,24.8,41,11,24,73,40,1016.6,1014.3,2,1,16.6,24.3,12,0,1,0
11.5,24.8,41,11,24,73,40,1016.6,1014.3,2,1,16.6,24.3,12,0,1,0
18,22.1,41,6,19,76,80,1013.6,1013,7,8,20.3,19,1.2,3.2,1,1
18,22.1,41,6,19,76,80,1013.6,1013,7,8,20.3,19,1.2,3.2,1,1
13.5,24.9,28,13,15,90,54,1013.7,1013.2,8,5,14,22.4,3.2,0,1,0
15.1,26.9,70,19,24,85,60,1014.1,1006.7,7,2,17.1,24.9,27.4,31.4,1,1
15.1,26.9,70,19,24,85,60,1014.1,1006.7,7,2,17.1,24.9,27.4,31.4,1,1
16.3,27.1,39,13,19,85,38,1011.3,1009.7,3,4,19.1,26.2,31.4,0,1,0
16.3,23.1,57,26,9,73,85,1009.3,1005.6,8,7,18.7,21.1,1.8,6.4,1,1
16.3,23.1,57,26,9,73,85,1009.3,1005.6,8,7,18.7,21.1,1.8,6.4,1,1
12.3,22.4,46,17,26,71,40,1014.1,1013.4,3,1,15.9,21.3,5.2,0,1,0
12.3,22.4,46,17,26,71,40,1014.1,1013.4,3,1,15.9,21.3,5.2,0,1,0
16,24.9,31,13,7,85,62,1012.9,1009.8,6,4,19.1,24.2,15.4,21.4,1,1
16,24.9,31,13,7,85,62,1012.9,1009.8,6,4,19.1,24.2,15.4,21.4,1,1
12.7,25.2,31,19,9,52,40,1017.3,1015.1,1,4,18,23.3,11.8,0,1,0
12.7,25.2,31,19,9,52,40,1017.3,1015.1,1,4,18,23.3,11.8,0,1,0
20.2,31.2,48,11,20,73,21,1014.9,1012.8,6,1,22.2,30,3,0,1,0
20.2,31.2,48,11,20,73,21,1014.9,1012.8,6,1,22.2,30,3,0,1,0
15.7,26.3,44,11,17,85,31,1016.1,1016.7,8,8,18.5,25.2,11.8,0,1,0
